ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Metodo_Pagamento,Status_Pedido,Cidade,Estado,Pais,Faturamento
TRX003712,2025-05-19,CLI00489,"Smart TV 50""",Eletrônicos,1222.05,1,Cartao De Credito,Devolvido,Manaus,AM,Brasil,1222.05
TRX004734,2025-06-05,CLI00293,Bola de Futebol,Esporte,1536.1,4,Cartao De Credito,Em Processamento,Manaus,AM,Brasil,6144.4
TRX003495,2025-04-09,CLI00593,"Smart TV 50""",Eletrônicos,1705.74,2,Pix,Devolvido,São Paulo,SP,Brasil,3411.48
TRX000784,2025-02-16,CLI00955,Liquidificador,Casa,425.24,3,Boleto,Devolvido,Brasília,DF,Brasil,1275.72
TRX005141,2025-01-10,CLI00948,Jogo de Panelas,Casa,635.39,3,Cartao De Debito,Concluido,Rio De Janeiro,RJ,Brasil,1906.17
TRX004959,2025-12-21,CLI00745,Kit Cama,Casa,958.05,2,Pix,Devolvido,Salvador,BA,Brasil,1916.1
TRX002081,2025-10-30,CLI00739,Caixa de Som,Eletrônicos,1067.53,4,Boleto,Concluido,Recife,PE,Brasil,4270.12
TRX004796,2025-11-20,CLI01033,Jogo de Panelas,Casa,1169.01,5,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,5845.05
TRX002933,2025-10-24,CLI00230,Tapete de Yoga,Esporte,2608.29,4,Cartao De Credito,Em Processamento,São Paulo,SP,Brasil,10433.16
TRX004350,2025-05-07,CLI01144,Jogo de Panelas,Casa,1846.03,4,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,7384.12
TRX004352,2025-07-10,CLI00551,Corda de Pular,Esporte,2967.5,3,Cartao De Credito,Cancelado,Fortaleza,CE,Brasil,8902.5
TRX005133,2025-10-24,CLI00319,Bicicleta Aro 29,Esporte,1119.72,5,Cartao De Credito,Concluido,Manaus,AM,Brasil,5598.6
TRX003350,2025-10-20,CLI00576,Tapete de Yoga,Esporte,2681.85,4,Cartao De Credito,Concluido,Belo Horizonte,MG,Brasil,10727.4
TRX004795,2025-10-23,CLI00388,Calça Jeans,Moda,2373.55,4,Cartao De Debito,Em Processamento,Brasília,DF,Brasil,9494.2
TRX001616,2025-06-20,CLI00189,Vestido Casual,Moda,1256.4,2,Pix,Em Processamento,Fortaleza,CE,Brasil,2512.8
TRX004245,2025-08-14,CLI00718,Luminária LED,Casa,2418.88,3,Boleto,Cancelado,Rio De Janeiro,RJ,Brasil,7256.64
TRX002956,2025-05-24,CLI00523,Biografia,Livros,1566.64,1,Cartao De Credito,Em Processamento,Belo Horizonte,MG,Brasil,1566.64
TRX000394,2025-10-17,CLI00246,Caixa de Som,Eletrônicos,2238.72,5,Pix,Cancelado,Curitiba,PR,Brasil,11193.6
TRX002472,2025-03-21,CLI00517,Liquidificador,Casa,1708.15,2,Cartao De Debito,Cancelado,Fortaleza,CE,Brasil,3416.3
TRX003672,2025-11-14,CLI00763,Smartphone X10,Eletrônicos,2967.39,2,Pix,Concluido,Curitiba,PR,Brasil,5934.78
TRX000094,2025-04-03,CLI01079,Luminária LED,Casa,2848.95,3,Boleto,Concluido,Recife,PE,Brasil,8546.85
TRX005718,2025-04-15,CLI00384,Livro Infantil,Livros,2419.51,5,Boleto,Devolvido,Rio De Janeiro,RJ,Brasil,12097.55
TRX003025,2025-03-13,CLI00050,Quadrinho Clássico,Livros,1931.19,1,Cartao De Debito,Em Processamento,Curitiba,PR,Brasil,1931.19
TRX000764,2025-08-08,CLI00940,Kit Cama,Casa,1068.01,1,Cartao De Debito,Cancelado,Brasília,DF,Brasil,1068.01
TRX005098,2025-09-04,CLI00320,Corda de Pular,Esporte,1882.19,4,Pix,Concluido,São Paulo,SP,Brasil,7528.76
TRX002901,2025-07-09,CLI00339,Caixa de Som,Eletrônicos,1081.21,5,Boleto,Devolvido,Salvador,BA,Brasil,5406.05
TRX002955,2025-10-15,CLI00154,Camiseta Básica,Moda,686.83,3,Pix,Cancelado,Brasília,DF,Brasil,2060.49
TRX002575,2025-03-02,CLI00656,"Smart TV 50""",Eletrônicos,366.52,5,Pix,Em Processamento,Manaus,AM,Brasil,1832.6
TRX003434,2025-05-31,CLI00203,Bola de Futebol,Esporte,1677.66,5,Pix,Concluido,Fortaleza,CE,Brasil,8388.3
TRX001363,2025-03-04,CLI00025,Tapete de Yoga,Esporte,3364.73,4,Cartao De Credito,Concluido,São Paulo,SP,Brasil,13458.92
TRX005080,2025-02-22,CLI00126,"Smart TV 50""",Eletrônicos,1984.99,3,Cartao De Credito,Concluido,Brasília,DF,Brasil,5954.97
TRX003658,2025-10-20,CLI00017,Fone Bluetooth,Eletrônicos,79.24,5,Cartao De Credito,Devolvido,Brasília,DF,Brasil,396.2
TRX001845,2025-11-03,CLI00423,Tênis Esportivo,Moda,2207.51,1,Pix,Cancelado,Belo Horizonte,MG,Brasil,2207.51
TRX001039,2025-02-24,CLI01058,Bola de Futebol,Esporte,3019.08,3,Cartao De Credito,Concluido,Rio De Janeiro,RJ,Brasil,9057.24
TRX005954,2025-06-20,CLI01045,Camiseta Básica,Moda,2549.95,4,Cartao De Credito,Concluido,Curitiba,PR,Brasil,10199.8
TRX000466,2025-02-21,CLI01007,Kit Cama,Casa,3034.56,3,Pix,Cancelado,São Paulo,SP,Brasil,9103.68
TRX005685,2025-09-30,CLI00574,Quadrinho Clássico,Livros,3199.83,3,Cartao De Debito,Concluido,Belo Horizonte,MG,Brasil,9599.49
TRX003978,2025-12-11,CLI00448,Quadrinho Clássico,Livros,1055.99,1,Cartao De Credito,Devolvido,Fortaleza,CE,Brasil,1055.99
TRX002272,2025-10-12,CLI00007,Smartphone X10,Eletrônicos,1534.48,2,Pix,Concluido,Manaus,AM,Brasil,3068.96
TRX000692,2025-05-08,CLI00566,Livro Técnico Python,Livros,1418.38,2,Pix,Concluido,Porto Alegre,RS,Brasil,2836.76
TRX000562,2025-10-15,CLI00344,Camiseta Básica,Moda,2792.28,1,Boleto,Devolvido,Curitiba,PR,Brasil,2792.28
TRX005745,2025-04-30,CLI00998,Halteres 5kg,Esporte,791.1,4,Pix,Em Processamento,Porto Alegre,RS,Brasil,3164.4
TRX004348,2025-01-21,CLI00818,Camiseta Básica,Moda,90.04,2,Pix,Concluido,Belo Horizonte,MG,Brasil,180.08
TRX001045,2025-02-21,CLI00014,"Smart TV 50""",Eletrônicos,597.13,5,Cartao De Credito,Devolvido,Porto Alegre,RS,Brasil,2985.65
TRX001502,2025-02-10,CLI00632,Tênis Esportivo,Moda,2957.95,2,Cartao De Debito,Cancelado,Salvador,BA,Brasil,5915.9
TRX002705,2025-10-31,CLI01178,Calça Jeans,Moda,617.63,2,Pix,Cancelado,Manaus,AM,Brasil,1235.26
TRX001733,2025-10-11,CLI00705,Corda de Pular,Esporte,2824.34,2,Pix,Cancelado,Recife,PE,Brasil,5648.68
TRX001087,2025-09-28,CLI00987,Kit Cama,Casa,67.04,2,Cartao De Debito,Concluido,Rio De Janeiro,RJ,Brasil,134.08
TRX003800,2025-02-04,CLI00403,Kit Cama,Casa,1460.38,5,Boleto,Em Processamento,Fortaleza,CE,Brasil,7301.9
TRX000222,2025-04-27,CLI00199,Jaqueta Corta-Vento,Moda,541.69,1,Boleto,Devolvido,Manaus,AM,Brasil,541.69
TRX005729,2025-09-04,CLI00266,Romance Best-Seller,Livros,2429.66,1,Cartao De Debito,Cancelado,Porto Alegre,RS,Brasil,2429.66
TRX005709,2025-03-27,CLI00494,Biografia,Livros,823.88,1,Cartao De Credito,Cancelado,Salvador,BA,Brasil,823.88
TRX000066,2025-03-12,CLI00390,Aspirador de Pó,Casa,778.23,3,Cartao De Debito,Concluido,Manaus,AM,Brasil,2334.69
TRX000970,2025-12-19,CLI00632,Quadrinho Clássico,Livros,2124.46,5,Pix,Devolvido,Porto Alegre,RS,Brasil,10622.3
TRX003342,2025-08-08,CLI00990,Camiseta Básica,Moda,3200.29,3,Cartao De Credito,Devolvido,Fortaleza,CE,Brasil,9600.87
TRX000158,2025-07-16,CLI01155,Halteres 5kg,Esporte,1057.98,1,Pix,Concluido,Recife,PE,Brasil,1057.98
TRX003652,2025-10-18,CLI00783,Livro Técnico Python,Livros,2313.64,3,Cartao De Credito,Cancelado,Porto Alegre,RS,Brasil,6940.92
TRX001563,2025-01-03,CLI00735,Livro Infantil,Livros,1157.31,3,Cartao De Credito,Cancelado,Recife,PE,Brasil,3471.93
TRX005020,2025-01-08,CLI00164,Aspirador de Pó,Casa,1170.32,5,Cartao De Debito,Devolvido,Porto Alegre,RS,Brasil,5851.6
TRX003568,2025-12-12,CLI00365,Vestido Casual,Moda,2719.53,1,Pix,Devolvido,São Paulo,SP,Brasil,2719.53
TRX005682,2025-12-16,CLI00745,Vestido Casual,Moda,2583.84,1,Cartao De Credito,Devolvido,Porto Alegre,RS,Brasil,2583.84
TRX001893,2025-05-24,CLI00496,Aspirador de Pó,Casa,686.18,2,Boleto,Concluido,Belo Horizonte,MG,Brasil,1372.36
TRX005096,2025-10-04,CLI00342,Fone Bluetooth,Eletrônicos,499.62,2,Pix,Cancelado,Brasília,DF,Brasil,999.24
TRX003086,2025-04-01,CLI00484,Jaqueta Corta-Vento,Moda,395.26,3,Pix,Concluido,Manaus,AM,Brasil,1185.78
TRX003124,2025-05-16,CLI00032,Livro Infantil,Livros,1363.83,1,Pix,Cancelado,Salvador,BA,Brasil,1363.83
TRX004101,2025-02-16,CLI00998,Biografia,Livros,211.53,1,Nao Informado,Concluido,Recife,PE,Brasil,211.53
TRX000600,2025-09-23,CLI01115,Smartphone X10,Eletrônicos,1282.01,3,Nao Informado,Devolvido,Brasília,DF,Brasil,3846.03
TRX002643,2025-01-14,CLI00755,Luminária LED,Casa,555.66,2,Boleto,Concluido,Manaus,AM,Brasil,1111.32
TRX005683,2025-12-12,CLI00742,Liquidificador,Casa,3239.85,3,Pix,Devolvido,Recife,PE,Brasil,9719.55
TRX000032,2025-09-01,CLI01034,Tapete de Yoga,Esporte,2150.09,4,Pix,Cancelado,Salvador,BA,Brasil,8600.36
TRX000566,2025-07-11,CLI00255,Tapete de Yoga,Esporte,88.93,2,Cartao De Credito,Concluido,São Paulo,SP,Brasil,177.86
TRX001673,2025-10-29,CLI00791,Quadrinho Clássico,Livros,3257.28,3,Pix,Devolvido,Recife,PE,Brasil,9771.84
TRX002655,2025-08-22,CLI00486,Quadrinho Clássico,Livros,1699.55,4,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,6798.2
TRX000402,2025-12-01,CLI01099,Romance Best-Seller,Livros,1612.42,5,Cartao De Credito,Concluido,Curitiba,PR,Brasil,8062.1
TRX001023,2025-01-09,CLI00756,Livro Infantil,Livros,1137.92,4,Pix,Em Processamento,Fortaleza,CE,Brasil,4551.68
TRX000178,2025-04-22,CLI01113,Tapete de Yoga,Esporte,413.01,5,Cartao De Credito,Concluido,Rio De Janeiro,RJ,Brasil,2065.05
TRX005188,2025-05-21,CLI00695,Kit Cama,Casa,2635.15,2,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,5270.3
TRX005157,2025-12-01,CLI00351,Fone Bluetooth,Eletrônicos,766.27,3,Cartao De Credito,Concluido,Recife,PE,Brasil,2298.81
TRX002875,2025-09-12,CLI01140,Biografia,Livros,609.56,2,Cartao De Debito,Concluido,Manaus,AM,Brasil,1219.12
TRX004359,2025-11-04,CLI00082,Caixa de Som,Eletrônicos,355.71,2,Pix,Devolvido,Manaus,AM,Brasil,711.42
TRX000626,2025-05-21,CLI00139,Liquidificador,Casa,3189.31,1,Boleto,Devolvido,Fortaleza,CE,Brasil,3189.31
TRX005919,2025-09-06,CLI00738,Tapete de Yoga,Esporte,1114.66,4,Pix,Cancelado,Salvador,BA,Brasil,4458.64
TRX001742,2025-08-28,CLI00220,Notebook Prime,Eletrônicos,1700.5,4,Cartao De Debito,Cancelado,Manaus,AM,Brasil,6802.0
TRX003949,2025-04-21,CLI01170,Jogo de Panelas,Casa,1317.37,3,Cartao De Credito,Cancelado,Fortaleza,CE,Brasil,3952.11
TRX005902,2025-09-21,CLI00592,Liquidificador,Casa,388.55,1,Pix,Concluido,São Paulo,SP,Brasil,388.55
TRX005849,2025-01-03,CLI00026,Notebook Prime,Eletrônicos,393.23,3,Boleto,Em Processamento,Manaus,AM,Brasil,1179.69
TRX004013,2025-03-23,CLI00747,Aspirador de Pó,Casa,969.52,1,Nao Informado,Em Processamento,Recife,PE,Brasil,969.52
TRX005018,2025-09-29,CLI00196,Vestido Casual,Moda,1234.29,1,Pix,Cancelado,Rio De Janeiro,RJ,Brasil,1234.29
TRX002958,2025-02-23,CLI00256,Bola de Futebol,Esporte,692.29,5,Pix,Devolvido,Curitiba,PR,Brasil,3461.45
TRX002700,2025-10-25,CLI00124,Jaqueta Corta-Vento,Moda,451.92,4,Pix,Concluido,São Paulo,SP,Brasil,1807.68
TRX004677,2025-01-26,CLI01168,Aspirador de Pó,Casa,2948.26,4,Cartao De Credito,Concluido,Porto Alegre,RS,Brasil,11793.04
TRX001979,2025-06-14,CLI00456,Livro Infantil,Livros,274.23,1,Cartao De Credito,Cancelado,Rio De Janeiro,RJ,Brasil,274.23
TRX000477,2025-12-30,CLI00957,Camiseta Básica,Moda,584.99,3,Pix,Concluido,Fortaleza,CE,Brasil,1754.97
TRX005834,2025-03-09,CLI00419,Corda de Pular,Esporte,3235.57,1,Cartao De Credito,Cancelado,Belo Horizonte,MG,Brasil,3235.57
TRX000627,2025-07-25,CLI01052,Notebook Prime,Eletrônicos,2401.16,4,Boleto,Concluido,Recife,PE,Brasil,9604.64
TRX001587,2025-04-12,CLI00210,Fone Bluetooth,Eletrônicos,2285.13,1,Cartao De Debito,Cancelado,Fortaleza,CE,Brasil,2285.13
TRX003324,2025-08-29,CLI00531,Jogo de Panelas,Casa,3231.29,1,Pix,Concluido,Belo Horizonte,MG,Brasil,3231.29
TRX005037,2025-09-03,CLI00350,Biografia,Livros,1810.37,4,Pix,Concluido,Brasília,DF,Brasil,7241.48
TRX001558,2025-08-25,CLI00623,Calça Jeans,Moda,2465.65,5,Cartao De Debito,Devolvido,Manaus,AM,Brasil,12328.25
TRX003989,2025-09-05,CLI00053,Corda de Pular,Esporte,1893.13,3,Cartao De Debito,Devolvido,Brasília,DF,Brasil,5679.39
TRX005299,2025-11-14,CLI00363,Livro Técnico Python,Livros,2158.63,2,Pix,Concluido,Brasília,DF,Brasil,4317.26
TRX003759,2025-12-24,CLI00360,Jogo de Panelas,Casa,948.54,1,Cartao De Debito,Cancelado,Curitiba,PR,Brasil,948.54
TRX002264,2025-06-11,CLI00748,Caixa de Som,Eletrônicos,1006.25,2,Pix,Cancelado,Curitiba,PR,Brasil,2012.5
TRX005909,2025-11-28,CLI00290,"Smart TV 50""",Eletrônicos,2107.95,1,Pix,Concluido,Belo Horizonte,MG,Brasil,2107.95
TRX002806,2025-08-10,CLI00249,Biografia,Livros,1105.42,1,Pix,Em Processamento,Rio De Janeiro,RJ,Brasil,1105.42
TRX001221,2025-03-12,CLI00363,Luminária LED,Casa,1921.86,2,Cartao De Debito,Em Processamento,Brasília,DF,Brasil,3843.72
TRX002551,2025-08-01,CLI00214,Calça Jeans,Moda,279.69,3,Boleto,Concluido,Manaus,AM,Brasil,839.07
TRX005648,2025-02-11,CLI00285,Livro Técnico Python,Livros,435.5,3,Cartao De Credito,Concluido,Recife,PE,Brasil,1306.5
TRX003935,2025-08-09,CLI00738,Fone Bluetooth,Eletrônicos,1760.57,1,Cartao De Credito,Devolvido,Brasília,DF,Brasil,1760.57
TRX003887,2025-10-05,CLI01019,Aspirador de Pó,Casa,1373.71,5,Boleto,Devolvido,Belo Horizonte,MG,Brasil,6868.55
TRX001426,2025-03-14,CLI00504,Jogo de Panelas,Casa,2419.98,5,Pix,Em Processamento,Recife,PE,Brasil,12099.9
TRX001565,2025-04-30,CLI00414,Tapete de Yoga,Esporte,32.21,3,Boleto,Concluido,Fortaleza,CE,Brasil,96.63
TRX002446,2025-01-21,CLI00628,Caixa de Som,Eletrônicos,1582.73,1,Pix,Devolvido,Belo Horizonte,MG,Brasil,1582.73
TRX003529,2025-05-18,CLI00837,Notebook Prime,Eletrônicos,2121.81,5,Boleto,Concluido,Brasília,DF,Brasil,10609.05
TRX005234,2025-01-02,CLI00753,Liquidificador,Casa,1504.74,2,Boleto,Cancelado,Fortaleza,CE,Brasil,3009.48
TRX001727,2025-06-22,CLI00516,Livro Infantil,Livros,2304.25,2,Cartao De Debito,Cancelado,Brasília,DF,Brasil,4608.5
TRX004335,2025-10-29,CLI01172,Luminária LED,Casa,1283.78,5,Nao Informado,Concluido,Brasília,DF,Brasil,6418.9
TRX003140,2025-01-25,CLI00590,Quadrinho Clássico,Livros,2053.86,1,Pix,Devolvido,Porto Alegre,RS,Brasil,2053.86
TRX004380,2025-07-25,CLI01032,Halteres 5kg,Esporte,946.62,5,Pix,Concluido,Fortaleza,CE,Brasil,4733.1
TRX002522,2025-10-24,CLI00647,Smartphone X10,Eletrônicos,440.69,4,Nao Informado,Concluido,Porto Alegre,RS,Brasil,1762.76
TRX003443,2025-09-03,CLI01050,Jogo de Panelas,Casa,446.85,4,Pix,Cancelado,Porto Alegre,RS,Brasil,1787.4
TRX005667,2025-09-13,CLI00703,Liquidificador,Casa,317.59,5,Pix,Devolvido,Recife,PE,Brasil,1587.95
TRX003083,2025-10-16,CLI00849,Bicicleta Aro 29,Esporte,673.85,3,Cartao De Credito,Cancelado,Brasília,DF,Brasil,2021.55
TRX001171,2025-09-01,CLI00335,Halteres 5kg,Esporte,2245.74,5,Cartao De Debito,Concluido,Salvador,BA,Brasil,11228.7
TRX002318,2025-07-10,CLI01091,Bola de Futebol,Esporte,833.54,1,Cartao De Credito,Concluido,São Paulo,SP,Brasil,833.54
TRX004658,2025-01-29,CLI00143,Vestido Casual,Moda,2557.47,3,Boleto,Concluido,Porto Alegre,RS,Brasil,7672.41
TRX001143,2025-03-14,CLI01195,Tapete de Yoga,Esporte,2730.58,2,Cartao De Credito,Devolvido,Salvador,BA,Brasil,5461.16
TRX005659,2025-12-02,CLI00689,Notebook Prime,Eletrônicos,1802.07,5,Pix,Concluido,Belo Horizonte,MG,Brasil,9010.35
TRX003751,2025-09-15,CLI00244,Jogo de Panelas,Casa,1378.36,1,Pix,Em Processamento,Salvador,BA,Brasil,1378.36
TRX001198,2025-01-26,CLI00322,Caixa de Som,Eletrônicos,1380.76,1,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,1380.76
TRX002228,2025-05-20,CLI00676,Caixa de Som,Eletrônicos,1571.53,2,Pix,Cancelado,Belo Horizonte,MG,Brasil,3143.06
TRX001316,2025-11-25,CLI00083,Camiseta Básica,Moda,2664.59,5,Cartao De Credito,Concluido,Curitiba,PR,Brasil,13322.95
TRX000309,2025-02-10,CLI00583,Vestido Casual,Moda,623.27,5,Pix,Concluido,Manaus,AM,Brasil,3116.35
TRX003185,2025-12-09,CLI00472,Biografia,Livros,1811.93,5,Pix,Devolvido,Manaus,AM,Brasil,9059.65
TRX004484,2025-06-22,CLI00355,Bola de Futebol,Esporte,1825.79,5,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,9128.95
TRX000051,2025-11-03,CLI00623,Bola de Futebol,Esporte,1648.41,1,Boleto,Devolvido,Fortaleza,CE,Brasil,1648.41
TRX003190,2025-12-16,CLI00079,"Smart TV 50""",Eletrônicos,3325.82,1,Nao Informado,Concluido,Brasília,DF,Brasil,3325.82
TRX000507,2025-09-23,CLI00976,Smartphone X10,Eletrônicos,3111.45,4,Cartao De Debito,Em Processamento,São Paulo,SP,Brasil,12445.8
TRX000324,2025-07-13,CLI01144,Notebook Prime,Eletrônicos,1118.84,2,Pix,Concluido,Fortaleza,CE,Brasil,2237.68
TRX002214,2025-05-18,CLI01081,Jogo de Panelas,Casa,3380.18,1,Cartao De Debito,Concluido,Fortaleza,CE,Brasil,3380.18
TRX003505,2025-12-06,CLI00639,Tapete de Yoga,Esporte,3249.26,4,Pix,Cancelado,São Paulo,SP,Brasil,12997.04
TRX000673,2025-07-05,CLI00252,Caixa de Som,Eletrônicos,1615.06,1,Cartao De Credito,Concluido,Rio De Janeiro,RJ,Brasil,1615.06
TRX001019,2025-01-02,CLI01124,Jogo de Panelas,Casa,3492.63,3,Cartao De Credito,Cancelado,Porto Alegre,RS,Brasil,10477.89
TRX002410,2025-04-19,CLI00447,Halteres 5kg,Esporte,2630.88,5,Cartao De Credito,Em Processamento,Curitiba,PR,Brasil,13154.4
TRX003732,2025-09-20,CLI00097,Biografia,Livros,744.2,5,Cartao De Credito,Concluido,Curitiba,PR,Brasil,3721.0
TRX002946,2025-07-29,CLI00684,Aspirador de Pó,Casa,1138.33,2,Cartao De Debito,Concluido,Brasília,DF,Brasil,2276.66
TRX002747,2025-09-22,CLI01047,Jaqueta Corta-Vento,Moda,2339.97,1,Cartao De Credito,Devolvido,Brasília,DF,Brasil,2339.97
TRX004400,2025-10-10,CLI00946,Halteres 5kg,Esporte,833.63,5,Pix,Devolvido,Brasília,DF,Brasil,4168.15
TRX005111,2025-12-16,CLI00825,Caixa de Som,Eletrônicos,2554.94,5,Cartao De Credito,Devolvido,Fortaleza,CE,Brasil,12774.7
TRX003574,2025-06-17,CLI00634,Aspirador de Pó,Casa,2664.45,3,Cartao De Debito,Concluido,São Paulo,SP,Brasil,7993.35
TRX004221,2025-06-15,CLI00420,Jaqueta Corta-Vento,Moda,850.93,4,Boleto,Devolvido,Belo Horizonte,MG,Brasil,3403.72
TRX004336,2025-12-12,CLI00549,Bicicleta Aro 29,Esporte,2827.05,1,Pix,Concluido,Porto Alegre,RS,Brasil,2827.05
TRX002125,2025-08-26,CLI00169,Vestido Casual,Moda,1404.2,3,Boleto,Cancelado,Porto Alegre,RS,Brasil,4212.6
TRX001351,2025-01-20,CLI00491,Tênis Esportivo,Moda,2414.01,1,Boleto,Concluido,Rio De Janeiro,RJ,Brasil,2414.01
TRX002822,2025-04-17,CLI00897,Jaqueta Corta-Vento,Moda,335.17,1,Nao Informado,Devolvido,Fortaleza,CE,Brasil,335.17
TRX001264,2025-07-08,CLI00732,Fone Bluetooth,Eletrônicos,3238.63,1,Boleto,Concluido,São Paulo,SP,Brasil,3238.63
TRX002986,2025-06-15,CLI00144,Bola de Futebol,Esporte,3303.98,2,Cartao De Credito,Devolvido,Porto Alegre,RS,Brasil,6607.96
TRX004183,2025-07-05,CLI00355,Smartphone X10,Eletrônicos,1681.57,2,Pix,Em Processamento,Fortaleza,CE,Brasil,3363.14
TRX004992,2025-12-05,CLI01076,Jaqueta Corta-Vento,Moda,1395.07,2,Cartao De Debito,Em Processamento,São Paulo,SP,Brasil,2790.14
TRX005422,2025-09-15,CLI00179,Halteres 5kg,Esporte,2901.4,5,Pix,Devolvido,Porto Alegre,RS,Brasil,14507.0
TRX003826,2025-02-02,CLI00070,Vestido Casual,Moda,2500.23,3,Boleto,Devolvido,Curitiba,PR,Brasil,7500.69
TRX001871,2025-07-19,CLI00123,Halteres 5kg,Esporte,1142.9,2,Pix,Em Processamento,Curitiba,PR,Brasil,2285.8
TRX001719,2025-01-26,CLI00371,Smartphone X10,Eletrônicos,927.69,2,Pix,Concluido,Manaus,AM,Brasil,1855.38
TRX000240,2025-02-15,CLI00010,Quadrinho Clássico,Livros,2226.23,3,Cartao De Credito,Em Processamento,Belo Horizonte,MG,Brasil,6678.69
TRX005175,2025-05-13,CLI01111,Quadrinho Clássico,Livros,3118.83,3,Cartao De Credito,Concluido,Porto Alegre,RS,Brasil,9356.49
TRX005082,2025-07-07,CLI00849,Tênis Esportivo,Moda,2390.45,1,Boleto,Concluido,Manaus,AM,Brasil,2390.45
TRX000200,2025-09-24,CLI00123,Vestido Casual,Moda,1729.72,4,Pix,Concluido,Curitiba,PR,Brasil,6918.88
TRX001398,2025-10-29,CLI00529,Luminária LED,Casa,1497.02,5,Cartao De Credito,Em Processamento,Rio De Janeiro,RJ,Brasil,7485.1
TRX003794,2025-09-09,CLI00087,Luminária LED,Casa,1979.33,5,Cartao De Credito,Devolvido,Manaus,AM,Brasil,9896.65
TRX004382,2025-08-30,CLI00421,Corda de Pular,Esporte,1489.23,3,Pix,Em Processamento,Rio De Janeiro,RJ,Brasil,4467.69
TRX003122,2025-01-09,CLI00601,Livro Técnico Python,Livros,2565.9,1,Cartao De Credito,Cancelado,Curitiba,PR,Brasil,2565.9
TRX002465,2025-11-03,CLI00725,Calça Jeans,Moda,251.04,4,Cartao De Debito,Cancelado,Brasília,DF,Brasil,1004.16
TRX003835,2025-04-13,CLI00838,Camiseta Básica,Moda,3264.04,3,Pix,Devolvido,Recife,PE,Brasil,9792.12
TRX003738,2025-01-29,CLI00332,Smartphone X10,Eletrônicos,480.2,3,Boleto,Cancelado,Rio De Janeiro,RJ,Brasil,1440.6
TRX004530,2025-10-29,CLI00096,Notebook Prime,Eletrônicos,273.9,3,Boleto,Cancelado,Rio De Janeiro,RJ,Brasil,821.7
TRX002964,2025-07-26,CLI00489,Tênis Esportivo,Moda,1437.19,1,Cartao De Debito,Devolvido,Fortaleza,CE,Brasil,1437.19
TRX003211,2025-09-14,CLI00814,Vestido Casual,Moda,1908.75,4,Pix,Concluido,Rio De Janeiro,RJ,Brasil,7635.0
TRX001129,2025-03-27,CLI01199,Camiseta Básica,Moda,2305.51,3,Boleto,Concluido,Recife,PE,Brasil,6916.53
TRX000102,2025-07-04,CLI00723,Calça Jeans,Moda,20.45,4,Cartao De Debito,Devolvido,Porto Alegre,RS,Brasil,81.8
TRX004438,2025-12-14,CLI00280,Halteres 5kg,Esporte,1614.71,5,Pix,Em Processamento,Brasília,DF,Brasil,8073.55
TRX001895,2025-10-12,CLI00100,Vestido Casual,Moda,1696.14,2,Pix,Cancelado,Salvador,BA,Brasil,3392.28
TRX000260,2025-11-20,CLI01050,Calça Jeans,Moda,2454.55,5,Pix,Cancelado,Recife,PE,Brasil,12272.75
TRX004920,2025-09-28,CLI00728,Halteres 5kg,Esporte,1064.71,3,Pix,Cancelado,Porto Alegre,RS,Brasil,3194.13
TRX000536,2025-06-03,CLI00958,Camiseta Básica,Moda,2342.49,2,Boleto,Concluido,Salvador,BA,Brasil,4684.98
TRX005260,2025-02-01,CLI00103,Livro Técnico Python,Livros,2178.9,3,Cartao De Credito,Em Processamento,Manaus,AM,Brasil,6536.7
TRX003591,2025-03-25,CLI00181,Tapete de Yoga,Esporte,1911.51,5,Cartao De Debito,Cancelado,Fortaleza,CE,Brasil,9557.55
TRX005333,2025-01-13,CLI00934,Halteres 5kg,Esporte,1154.53,5,Pix,Em Processamento,Porto Alegre,RS,Brasil,5772.65
TRX005370,2025-08-27,CLI00127,Jogo de Panelas,Casa,408.72,5,Boleto,Concluido,Brasília,DF,Brasil,2043.6
TRX002514,2025-11-30,CLI00820,Bicicleta Aro 29,Esporte,1223.18,5,Cartao De Credito,Devolvido,Salvador,BA,Brasil,6115.9
TRX000788,2025-05-13,CLI01032,Liquidificador,Casa,2453.29,3,Pix,Concluido,Curitiba,PR,Brasil,7359.87
TRX002516,2025-10-09,CLI00287,Livro Infantil,Livros,488.31,4,Cartao De Credito,Concluido,São Paulo,SP,Brasil,1953.24
TRX001194,2025-12-27,CLI01096,Kit Cama,Casa,747.78,5,Pix,Cancelado,São Paulo,SP,Brasil,3738.9
TRX004743,2025-01-14,CLI01028,Aspirador de Pó,Casa,724.79,4,Cartao De Credito,Em Processamento,Recife,PE,Brasil,2899.16
TRX005953,2025-02-14,CLI01020,Smartphone X10,Eletrônicos,2231.71,1,Pix,Concluido,Recife,PE,Brasil,2231.71
